date,consumption,wind,solar,wind_solar,churn,facturacion_mensual,cuentas_diarias,segmento_consumo,nivel_consumo,tipo_cliente
2014-12-04,1639.12,59.732,7.318999999999999,67.051,0,1639.12,54.63733333333333,Muy Alto,Muy Alto,Mixto
2014-12-05,1604.009,42.035,5.776,47.811,0,1604.009,53.466966666666664,Muy Alto,Muy Alto,Mixto
2014-12-06,1363.198,39.90799999999999,10.71,50.61799999999998,1,1363.198,45.439933333333336,Alto,Alto,Mixto
2014-12-07,1272.225,221.573,12.903000000000002,234.47600000000003,1,1272.225,42.4075,Medio,Medio,Mixto
2014-12-08,1584.1810000000005,186.888,25.811,212.699,0,1584.1810000000005,52.80603333333335,Muy Alto,Muy Alto,Mixto
2014-12-09,1632.5509999999997,115.577,17.811,133.388,0,1632.5509999999997,54.41836666666666,Muy Alto,Muy Alto,Mixto
2014-12-10,1648.487,437.577,9.482,447.0589999999999,0,1648.487,54.94956666666667,Muy Alto,Muy Alto,Mixto
2014-12-11,1631.7139999999995,487.782,10.984999999999998,498.767,0,1631.7139999999995,54.39046666666665,Muy Alto,Muy Alto,Mixto
2014-12-12,1578.7939999999996,558.256,20.422,578.678,0,1578.7939999999996,52.62646666666665,Muy Alto,Muy Alto,Mixto
2014-12-13,1342.898,204.237,18.852,223.089,1,1342.898,44.76326666666667,Medio,Medio,Mixto
2014-12-14,1246.85,133.072,17.321,150.393,1,1246.85,41.56166666666666,Medio,Medio,Mixto
2014-12-15,1551.2970000000005,266.184,14.406,280.59000000000003,0,1551.2970000000005,51.70990000000002,Muy Alto,Muy Alto,Mixto
2014-12-16,1563.6859999999997,197.242,12.506,209.748,0,1563.6859999999997,52.12286666666666,Muy Alto,Muy Alto,Mixto
2014-12-17,1564.9120000000005,266.233,8.123,274.35599999999994,0,1564.9120000000005,52.16373333333335,Muy Alto,Muy Alto,Mixto
2014-12-18,1518.9679999999998,398.166,7.479999999999999,405.646,0,1518.9679999999998,50.63226666666666,Muy Alto,Muy Alto,Mixto
2014-12-19,1460.4660000000003,543.5690000000001,13.717000000000002,557.2860000000001,0,1460.4660000000003,48.68220000000001,Alto,Alto,Mixto
2014-12-20,1302.196,598.355,15.090000000000002,613.4449999999999,1,1302.196,43.40653333333333,Medio,Medio,Mixto
2014-12-21,1195.561,485.81700000000006,19.468,505.285,1,1195.561,39.85203333333333,Bajo,Bajo,Mixto
2014-12-22,1363.14,648.5370000000001,14.822,663.3590000000002,1,1363.14,45.438,Alto,Alto,Mixto
2014-12-23,1326.533,595.724,21.218,616.942,1,1326.533,44.21776666666666,Medio,Medio,Mixto
2014-12-24,1154.524,527.182,18.589,545.771,1,1154.524,38.48413333333333,Bajo,Bajo,Mixto
2014-12-25,1089.457,400.728,16.82,417.548,1,1089.457,36.31523333333334,Bajo,Bajo,Mixto
2014-12-26,1101.6830000000002,42.512,18.696,61.20800000000001,1,1101.6830000000002,36.72276666666667,Bajo,Bajo,Mixto
2014-12-27,1198.834,249.906,7.521,257.427,1,1198.834,39.961133333333336,Bajo,Bajo,Mixto
2014-12-28,1168.079,137.84600000000003,15.524,153.37,1,1168.079,38.935966666666666,Bajo,Bajo,Mixto
2014-12-29,1316.0929999999998,148.96600000000004,5.221,154.187,1,1316.0929999999998,43.86976666666666,Medio,Medio,Mixto
2014-12-30,1300.367,121.775,3.3919999999999995,125.167,1,1300.367,43.34556666666666,Medio,Medio,Mixto
2014-12-31,1183.51,145.511,3.721,149.232,1,1183.51,39.45033333333333,Bajo,Bajo,Mixto
2015-01-01,1111.336,325.128,17.079,342.207,1,1111.336,37.044533333333334,Bajo,Bajo,Mixto
2015-01-02,1300.8839999999998,603.5580000000001,7.758,611.316,1,1300.8839999999998,43.36279999999999,Medio,Medio,Mixto
2015-01-03,1265.2709999999995,462.9529999999999,7.236000000000001,470.189,1,1265.2709999999995,42.175699999999985,Medio,Medio,Mixto
2015-01-04,1198.854,385.02400000000006,19.984,405.0080000000001,1,1198.854,39.961800000000004,Bajo,Bajo,Mixto
2015-01-05,1449.861,216.54300000000003,26.524,243.067,0,1449.861,48.328700000000005,Alto,Alto,Mixto
2015-01-06,1452.8909999999998,117.231,32.888,150.11900000000003,0,1452.8909999999998,48.4297,Alto,Alto,Mixto
2015-01-07,1569.872,227.208,17.113,244.321,0,1569.872,52.32906666666667,Muy Alto,Muy Alto,Mixto
2015-01-08,1586.974,440.3200000000001,8.597,448.917,0,1586.974,52.89913333333333,Muy Alto,Muy Alto,Mixto
2015-01-09,1563.293,641.73,6.823,648.5530000000001,0,1563.293,52.109766666666665,Muy Alto,Muy Alto,Mixto
2015-01-10,1331.448,634.6750000000001,20.477,655.1519999999999,1,1331.448,44.381600000000006,Medio,Medio,Mixto
2015-01-11,1262.1610000000005,630.3790000000001,19.811000000000003,650.1900000000002,1,1262.1610000000005,42.07203333333335,Medio,Medio,Mixto
2015-01-12,1582.0660000000005,631.8330000000001,11.025000000000002,642.8580000000001,0,1582.0660000000005,52.73553333333335,Muy Alto,Muy Alto,Mixto
2015-01-13,1574.3019999999997,511.733,50.282,562.0150000000001,0,1574.3019999999997,52.47673333333332,Muy Alto,Muy Alto,Mixto
2015-01-14,1593.6819999999998,406.986,18.105,425.091,0,1593.6819999999998,53.12273333333333,Muy Alto,Muy Alto,Mixto
2015-01-15,1602.4040000000002,556.471,17.156,573.6270000000001,0,1602.4040000000002,53.41346666666667,Muy Alto,Muy Alto,Mixto
2015-01-16,1565.3199999999997,249.329,22.817,272.1460000000001,0,1565.3199999999997,52.17733333333332,Muy Alto,Muy Alto,Mixto
2015-01-17,1354.8010000000002,137.719,21.405000000000005,159.12400000000005,1,1354.8010000000002,45.16003333333334,Alto,Alto,Mixto
2015-01-18,1267.4890000000005,127.217,31.261,158.47800000000004,1,1267.4890000000005,42.24963333333335,Medio,Medio,Mixto
2015-01-19,1594.869,31.620999999999995,23.683,55.304,0,1594.869,53.162299999999995,Muy Alto,Muy Alto,Mixto
2015-01-20,1629.7300000000002,16.736999999999995,10.79,27.527,0,1629.7300000000002,54.32433333333334,Muy Alto,Muy Alto,Mixto
2015-01-21,1632.1459999999995,50.365,22.121,72.486,0,1632.1459999999995,54.40486666666665,Muy Alto,Muy Alto,Mixto
2015-01-22,1636.9779999999996,62.294,12.119,74.41300000000001,0,1636.9779999999996,54.56593333333332,Muy Alto,Muy Alto,Mixto
2015-01-23,1616.264,38.59,7.014999999999999,45.60499999999999,0,1616.264,53.87546666666666,Muy Alto,Muy Alto,Mixto
2015-01-24,1402.911,156.99800000000002,9.832999999999998,166.831,0,1402.911,46.7637,Alto,Alto,Mixto
2015-01-25,1290.6550000000002,111.70699999999998,11.572,123.27899999999998,1,1290.6550000000002,43.02183333333334,Medio,Medio,Mixto
2015-01-26,1611.883,231.594,10.594,242.188,0,1611.883,53.72943333333333,Muy Alto,Muy Alto,Mixto
2015-01-27,1620.5649999999996,268.63100000000003,17.574,286.20500000000004,0,1620.5649999999996,54.01883333333332,Muy Alto,Muy Alto,Mixto
2015-01-28,1626.1640000000002,441.697,16.581,458.278,0,1626.1640000000002,54.20546666666667,Muy Alto,Muy Alto,Mixto
2015-01-29,1620.04,401.554,27.784,429.3380000000001,0,1620.04,54.001333333333335,Muy Alto,Muy Alto,Mixto
2015-01-30,1587.346,125.179,13.462,138.641,0,1587.346,52.91153333333333,Muy Alto,Muy Alto,Mixto
2015-01-31,1360.551,133.954,20.213,154.167,1,1360.551,45.3517,Alto,Alto,Mixto
2015-02-01,1273.828,121.819,24.68,146.499,1,1273.828,42.46093333333333,Medio,Medio,Mixto
2015-02-02,1608.68,197.405,20.268,217.673,0,1608.68,53.62266666666667,Muy Alto,Muy Alto,Mixto
2015-02-03,1639.2599999999998,97.155,27.53,124.685,0,1639.2599999999998,54.64199999999999,Muy Alto,Muy Alto,Mixto
2015-02-04,1651.314,40.21799999999999,31.95,72.16800000000002,0,1651.314,55.043800000000005,Muy Alto,Muy Alto,Mixto
2015-02-05,1647.357,127.51899999999998,29.04,156.55899999999997,0,1647.357,54.911899999999996,Muy Alto,Muy Alto,Mixto
2015-02-06,1620.5069999999998,168.54800000000003,46.344,214.892,0,1620.5069999999998,54.01689999999999,Muy Alto,Muy Alto,Mixto
2015-02-07,1408.553,284.22599999999994,55.924,340.15000000000003,0,1408.553,46.95176666666667,Alto,Alto,Mixto
2015-02-08,1296.8550000000002,405.421,52.429,457.85,1,1296.8550000000002,43.22850000000001,Medio,Medio,Mixto
2015-02-09,1618.6070000000002,382.505,15.048999999999998,397.554,0,1618.6070000000002,53.953566666666674,Muy Alto,Muy Alto,Mixto
2015-02-10,1626.8640000000005,145.80300000000005,24.129,169.93200000000002,0,1626.8640000000005,54.228800000000014,Muy Alto,Muy Alto,Mixto
2015-02-11,1623.0859999999998,26.156,28.011,54.16700000000001,0,1623.0859999999998,54.10286666666666,Muy Alto,Muy Alto,Mixto
2015-02-12,1619.396,24.475,40.589,65.06400000000001,0,1619.396,53.979866666666666,Muy Alto,Muy Alto,Mixto
2015-02-13,1583.1730000000002,96.107,64.53199999999998,160.639,0,1583.1730000000002,52.77243333333334,Muy Alto,Muy Alto,Mixto
2015-02-14,1359.135,117.22899999999998,67.187,184.41600000000005,1,1359.135,45.3045,Alto,Alto,Mixto
2015-02-15,1261.167,202.852,60.94200000000001,263.79400000000004,1,1261.167,42.0389,Medio,Medio,Mixto
2015-02-16,1536.78,204.535,60.863,265.398,0,1536.78,51.226,Muy Alto,Muy Alto,Mixto
2015-02-17,1600.0189999999996,64.95100000000001,40.31,105.261,0,1600.0189999999996,53.333966666666655,Muy Alto,Muy Alto,Mixto
2015-02-18,1611.379,134.26100000000002,40.082,174.34300000000002,0,1611.379,53.71263333333333,Muy Alto,Muy Alto,Mixto
2015-02-19,1607.7410000000002,243.061,62.938,305.999,0,1607.7410000000002,53.59136666666667,Muy Alto,Muy Alto,Mixto
2015-02-20,1571.0169999999998,332.2839999999999,79.74499999999999,412.029,0,1571.0169999999998,52.367233333333324,Muy Alto,Muy Alto,Mixto
2015-02-21,1345.9130000000002,270.833,49.617,320.45000000000005,1,1345.9130000000002,44.86376666666668,Medio,Medio,Mixto
2015-02-22,1256.938,162.979,52.148,215.12700000000004,1,1256.938,41.897933333333334,Medio,Medio,Mixto
2015-02-23,1592.6559999999995,365.7630000000001,28.046,393.809,0,1592.6559999999995,53.08853333333332,Muy Alto,Muy Alto,Mixto
2015-02-24,1604.9909999999993,317.5560000000001,50.806,368.362,0,1604.9909999999993,53.499699999999976,Muy Alto,Muy Alto,Mixto
2015-02-25,1585.249,107.04699999999995,72.24799999999999,179.295,0,1585.249,52.841633333333334,Muy Alto,Muy Alto,Mixto
2015-02-26,1579.3500000000004,177.50499999999997,106.26300000000002,283.768,0,1579.3500000000004,52.64500000000001,Muy Alto,Muy Alto,Mixto
2015-02-27,1569.187,136.122,65.845,201.967,0,1569.187,52.30623333333333,Muy Alto,Muy Alto,Mixto
2015-02-28,1340.4889999999998,207.35,82.594,289.944,1,1340.4889999999998,44.68296666666666,Medio,Medio,Mixto
2015-03-01,1235.8359999999998,449.937,36.68900000000001,486.626,1,1235.8359999999998,41.194533333333325,Medio,Medio,Mixto
2015-03-02,1546.866,510.473,65.60100000000001,576.0740000000002,0,1546.866,51.5622,Muy Alto,Muy Alto,Mixto
2015-03-03,1570.6389999999997,430.8539999999999,101.146,532.0000000000001,0,1570.6389999999997,52.354633333333325,Muy Alto,Muy Alto,Mixto
2015-03-04,1579.064,379.816,70.465,450.2810000000001,0,1579.064,52.635466666666666,Muy Alto,Muy Alto,Mixto
2015-03-05,1573.5580000000002,164.829,68.654,233.483,0,1573.5580000000002,52.45193333333334,Muy Alto,Muy Alto,Mixto
2015-03-06,1547.83,137.701,65.594,203.295,0,1547.83,51.59433333333333,Muy Alto,Muy Alto,Mixto
2015-03-07,1317.4249999999995,269.20300000000003,114.556,383.759,1,1317.4249999999995,43.91416666666665,Medio,Medio,Mixto
2015-03-08,1182.494,202.512,134.96699999999998,337.47900000000004,1,1182.494,39.416466666666665,Bajo,Bajo,Mixto
2015-03-09,1496.531,74.487,118.813,193.3,0,1496.531,49.884366666666665,Alto,Alto,Mixto
2015-03-10,1537.668,145.52800000000002,97.029,242.557,0,1537.668,51.255599999999994,Muy Alto,Muy Alto,Mixto
2015-03-11,1530.601,124.235,114.652,238.88699999999997,0,1530.601,51.02003333333334,Muy Alto,Muy Alto,Mixto
2015-03-12,1536.444,74.432,104.66800000000002,179.1,0,1536.444,51.2148,Muy Alto,Muy Alto,Mixto
2015-03-13,1524.4739999999997,153.322,85.05400000000002,238.376,0,1524.4739999999997,50.81579999999999,Muy Alto,Muy Alto,Mixto
2015-03-14,1320.247,147.21999999999997,41.482,188.702,1,1320.247,44.00823333333334,Medio,Medio,Mixto
2015-03-15,1212.893,243.31099999999995,63.37199999999999,306.68300000000005,1,1212.893,40.429766666666666,Medio,Medio,Mixto
2015-03-16,1507.5190000000002,334.7219999999999,117.27799999999998,451.9999999999999,0,1507.5190000000002,50.25063333333334,Muy Alto,Muy Alto,Mixto
2015-03-17,1506.485,186.919,131.459,318.3780000000001,0,1506.485,50.216166666666666,Muy Alto,Muy Alto,Mixto
2015-03-18,1498.9600000000005,113.93699999999998,149.836,263.773,0,1498.9600000000005,49.96533333333335,Alto,Alto,Mixto
2015-03-19,1508.011,45.01,135.88599999999997,180.896,0,1508.011,50.26703333333333,Muy Alto,Muy Alto,Mixto
2015-03-20,1490.0080000000005,35.96,123.326,159.28599999999997,0,1490.0080000000005,49.66693333333335,Alto,Alto,Mixto
2015-03-21,1304.469,164.026,75.30700000000002,239.333,1,1304.469,43.4823,Medio,Medio,Mixto
2015-03-22,1196.051,132.09100000000004,87.08,219.171,1,1196.051,39.86836666666667,Bajo,Bajo,Mixto
2015-03-23,1500.293,66.90399999999998,113.19,180.09400000000002,0,1500.293,50.009766666666664,Muy Alto,Muy Alto,Mixto
2015-03-24,1518.172,23.567999999999994,117.004,140.57200000000003,0,1518.172,50.60573333333333,Muy Alto,Muy Alto,Mixto
2015-03-25,1508.028,142.02399999999997,116.248,258.272,0,1508.028,50.2676,Muy Alto,Muy Alto,Mixto
2015-03-26,1521.2409999999998,120.27100000000002,38.513,158.78399999999996,0,1521.2409999999998,50.708033333333326,Muy Alto,Muy Alto,Mixto
2015-03-27,1499.7010000000002,219.296,76.24400000000003,295.54,0,1499.7010000000002,49.99003333333334,Alto,Alto,Mixto
2015-03-28,1274.136,214.583,115.42,330.00300000000004,1,1274.136,42.471199999999996,Medio,Medio,Mixto
2015-03-29,1187.673,521.684,37.867,559.5509999999999,1,1187.673,39.5891,Bajo,Bajo,Mixto
2015-03-30,1500.454,610.8620000000001,90.40299999999998,701.2650000000001,0,1500.454,50.01513333333333,Muy Alto,Muy Alto,Mixto
2015-03-31,1517.419,624.6740000000002,69.416,694.0899999999999,0,1517.419,50.58063333333334,Muy Alto,Muy Alto,Mixto
2015-04-01,1531.9440000000002,571.0569999999999,98.70999999999998,669.7669999999998,0,1531.9440000000002,51.064800000000005,Muy Alto,Muy Alto,Mixto
2015-04-02,1506.1470000000004,418.505,81.69,500.195,0,1506.1470000000004,50.204900000000016,Muy Alto,Muy Alto,Mixto
2015-04-03,1174.0949999999998,161.449,140.232,301.681,1,1174.0949999999998,39.13649999999999,Bajo,Bajo,Mixto
2015-04-04,1193.2739999999997,88.66000000000001,96.84699999999998,185.507,1,1193.2739999999997,39.77579999999999,Bajo,Bajo,Mixto
2015-04-05,1084.8300000000002,72.33700000000002,151.392,223.729,1,1084.8300000000002,36.16100000000001,Bajo,Bajo,Mixto
2015-04-06,1122.7239999999997,76.945,111.57,188.515,1,1122.7239999999997,37.42413333333332,Bajo,Bajo,Mixto
2015-04-07,1464.2859999999996,155.72299999999996,159.794,315.51700000000005,0,1464.2859999999996,48.80953333333332,Alto,Alto,Mixto
2015-04-08,1476.0700000000002,78.784,125.824,204.608,0,1476.0700000000002,49.202333333333335,Alto,Alto,Mixto
2015-04-09,1448.204,24.64700000000001,175.45000000000002,200.097,0,1448.204,48.273466666666664,Alto,Alto,Mixto
2015-04-10,1420.437,44.875,180.74,225.615,0,1420.437,47.347899999999996,Alto,Alto,Mixto
2015-04-11,1230.6030000000003,351.54,112.846,464.38600000000014,1,1230.6030000000003,41.020100000000006,Medio,Medio,Mixto
2015-04-12,1122.5549999999998,300.331,159.134,459.465,1,1122.5549999999998,37.418499999999995,Bajo,Bajo,Mixto
2015-04-13,1444.641,334.801,144.95999999999998,479.761,0,1444.641,48.154700000000005,Alto,Alto,Mixto
2015-04-14,1463.975,216.884,168.19,385.074,0,1463.975,48.799166666666665,Alto,Alto,Mixto
2015-04-15,1455.6659999999997,290.28,193.77,484.05,0,1455.6659999999997,48.52219999999999,Alto,Alto,Mixto
2015-04-16,1447.2020000000002,137.14399999999998,147.324,284.468,0,1447.2020000000002,48.24006666666667,Alto,Alto,Mixto
2015-04-17,1432.894,151.659,104.332,255.991,0,1432.894,47.763133333333336,Alto,Alto,Mixto
2015-04-18,1199.975,84.779,169.882,254.661,1,1199.975,39.99916666666666,Bajo,Bajo,Mixto
2015-04-19,1102.443,51.10400000000001,198.88299999999995,249.987,1,1102.443,36.7481,Bajo,Bajo,Mixto
2015-04-20,1410.4869999999996,113.38300000000002,205.49600000000004,318.8790000000001,0,1410.4869999999996,47.01623333333332,Alto,Alto,Mixto
2015-04-21,1432.1990000000003,228.041,206.99000000000004,435.031,0,1432.1990000000003,47.739966666666675,Alto,Alto,Mixto
2015-04-22,1423.398,105.756,160.09500000000003,265.85099999999994,0,1423.398,47.4466,Alto,Alto,Mixto
2015-04-23,1418.2929999999997,52.02099999999999,175.937,227.95799999999997,0,1418.2929999999997,47.27643333333332,Alto,Alto,Mixto
2015-04-24,1398.64,59.09,199.57,258.66,0,1398.64,46.62133333333334,Alto,Alto,Mixto
2015-04-25,1201.1740000000002,150.274,94.441,244.715,1,1201.1740000000002,40.03913333333334,Medio,Medio,Mixto
2015-04-26,1103.922,67.13600000000001,128.818,195.954,1,1103.922,36.7974,Bajo,Bajo,Mixto
2015-04-27,1447.7820000000002,133.80899999999997,115.396,249.205,0,1447.7820000000002,48.25940000000001,Alto,Alto,Mixto
2015-04-28,1467.317,133.987,106.754,240.741,0,1467.317,48.91056666666667,Alto,Alto,Mixto
2015-04-29,1453.773,153.28799999999998,188.72,342.00800000000004,0,1453.773,48.4591,Alto,Alto,Mixto
2015-04-30,1424.302,150.687,131.62300000000002,282.31000000000006,0,1424.302,47.47673333333333,Alto,Alto,Mixto
2015-05-01,1079.915,63.834,103.282,167.11599999999996,1,1079.915,35.997166666666665,Bajo,Bajo,Mixto
2015-05-02,1125.9120000000005,40.322,143.598,183.92,1,1125.9120000000005,37.530400000000014,Bajo,Bajo,Mixto
2015-05-03,1101.446,229.809,88.594,318.403,1,1101.446,36.714866666666666,Bajo,Bajo,Mixto
2015-05-04,1413.223,197.049,138.38399999999996,335.433,0,1413.223,47.10743333333333,Alto,Alto,Mixto
2015-05-05,1445.995,380.563,107.216,487.77900000000005,0,1445.995,48.19983333333333,Alto,Alto,Mixto
2015-05-06,1434.754,305.75600000000003,145.29399999999998,451.05,0,1434.754,47.82513333333333,Alto,Alto,Mixto
2015-05-07,1430.15,260.491,162.95700000000002,423.448,0,1430.15,47.67166666666667,Alto,Alto,Mixto
2015-05-08,1392.394,52.543000000000006,176.12600000000003,228.66899999999995,0,1392.394,46.413133333333334,Alto,Alto,Mixto
2015-05-09,1184.9910000000002,290.011,113.683,403.694,1,1184.9910000000002,39.499700000000004,Bajo,Bajo,Mixto
2015-05-10,1088.438,240.723,181.404,422.12700000000007,1,1088.438,36.28126666666667,Bajo,Bajo,Mixto
2015-05-11,1407.102,165.67600000000002,189.04100000000005,354.7169999999999,0,1407.102,46.903400000000005,Alto,Alto,Mixto
2015-05-12,1433.0549999999998,280.1669999999999,161.21899999999997,441.3859999999999,0,1433.0549999999998,47.768499999999996,Alto,Alto,Mixto
2015-05-13,1395.2379999999998,223.766,177.51,401.2759999999999,0,1395.2379999999998,46.50793333333333,Alto,Alto,Mixto
2015-05-14,1098.291,77.642,145.41499999999996,223.05699999999996,1,1098.291,36.6097,Bajo,Bajo,Mixto
2015-05-15,1245.49,55.131,145.869,201.0,1,1245.49,41.516333333333336,Medio,Medio,Mixto
2015-05-16,1151.318,193.20999999999995,138.18100000000004,331.391,1,1151.318,38.377266666666664,Bajo,Bajo,Mixto
2015-05-17,1076.9390000000003,227.92200000000005,149.47799999999998,377.3999999999999,1,1076.9390000000003,35.897966666666676,Bajo,Bajo,Mixto
2015-05-18,1396.521,156.963,182.09800000000004,339.0610000000001,0,1396.521,46.5507,Alto,Alto,Mixto
2015-05-19,1434.1030000000003,241.209,125.10000000000002,366.309,0,1434.1030000000003,47.803433333333345,Alto,Alto,Mixto
2015-05-20,1425.217,92.801,105.493,198.294,0,1425.217,47.50723333333334,Alto,Alto,Mixto
2015-05-21,1423.081,69.252,140.32,209.5720000000001,0,1423.081,47.43603333333333,Alto,Alto,Mixto
2015-05-22,1393.65,41.41499999999999,176.991,218.40599999999995,0,1393.65,46.455000000000005,Alto,Alto,Mixto
2015-05-23,1163.304,70.854,119.798,190.652,1,1163.304,38.7768,Bajo,Bajo,Mixto
2015-05-24,1010.009,22.434,143.26999999999995,165.704,1,1010.009,33.66696666666667,Bajo,Bajo,Mixto
2015-05-25,1054.735,74.07899999999998,113.398,187.477,1,1054.735,35.15783333333333,Bajo,Bajo,Mixto
2015-05-26,1388.669,147.333,110.496,257.829,0,1388.669,46.28896666666667,Alto,Alto,Mixto
2015-05-27,1420.1040000000005,125.289,117.916,243.20500000000004,0,1420.1040000000005,47.33680000000002,Alto,Alto,Mixto
2015-05-28,1416.905,256.677,165.64900000000003,422.3260000000001,0,1416.905,47.23016666666667,Alto,Alto,Mixto
2015-05-29,1391.308,170.035,147.58999999999995,317.62500000000006,0,1391.308,46.376933333333334,Alto,Alto,Mixto
2015-05-30,1182.8680000000002,290.9289999999999,140.754,431.683,1,1182.8680000000002,39.42893333333334,Bajo,Bajo,Mixto
2015-05-31,1084.5679999999998,283.656,155.475,439.131,1,1084.5679999999998,36.152266666666655,Bajo,Bajo,Mixto
2015-06-01,1394.1449999999998,147.38099999999997,132.072,279.45300000000003,0,1394.1449999999998,46.47149999999999,Alto,Alto,Mixto
2015-06-02,1437.818,478.516,154.35200000000003,632.868,0,1437.818,47.92726666666667,Alto,Alto,Mixto
2015-06-03,1412.5790000000002,316.33900000000006,177.705,494.044,0,1412.5790000000002,47.08596666666667,Alto,Alto,Mixto
2015-06-04,1205.178,56.149,218.299,274.448,1,1205.178,40.1726,Medio,Medio,Mixto
2015-06-05,1320.672,156.82199999999995,216.424,373.246,1,1320.672,44.0224,Medio,Medio,Mixto
2015-06-06,1174.111,184.088,181.009,365.097,1,1174.111,39.137033333333335,Bajo,Bajo,Mixto
2015-06-07,1070.875,109.24299999999998,186.591,295.83400000000006,1,1070.875,35.69583333333333,Bajo,Bajo,Mixto
2015-06-08,1395.467,160.10700000000003,119.035,279.142,0,1395.467,46.51556666666667,Alto,Alto,Mixto
2015-06-09,1418.8209999999997,106.815,97.876,204.691,0,1418.8209999999997,47.294033333333324,Alto,Alto,Mixto
2015-06-10,1424.7000000000005,84.706,143.4,228.106,0,1424.7000000000005,47.490000000000016,Alto,Alto,Mixto
2015-06-11,1420.772,58.75599999999999,172.31999999999996,231.076,0,1420.772,47.35906666666666,Alto,Alto,Mixto
2015-06-12,1411.397,56.41900000000002,199.816,256.23500000000007,0,1411.397,47.04656666666666,Alto,Alto,Mixto
2015-06-13,1192.3199999999997,143.809,143.346,287.15500000000003,1,1192.3199999999997,39.74399999999999,Bajo,Bajo,Mixto
2015-06-14,1073.904,114.35199999999998,166.14499999999998,280.497,1,1073.904,35.7968,Bajo,Bajo,Mixto
2015-06-15,1393.554,112.77900000000002,133.09599999999998,245.87500000000003,0,1393.554,46.451800000000006,Alto,Alto,Mixto
2015-06-16,1401.419,90.33500000000002,137.91800000000003,228.253,0,1401.419,46.71396666666667,Alto,Alto,Mixto
2015-06-17,1402.1989999999996,127.65300000000002,192.863,320.516,0,1402.1989999999996,46.73996666666665,Alto,Alto,Mixto
2015-06-18,1419.662,223.961,87.71200000000002,311.673,0,1419.662,47.322066666666665,Alto,Alto,Mixto
2015-06-19,1395.9310000000005,218.656,104.668,323.3240000000001,0,1395.9310000000005,46.53103333333335,Alto,Alto,Mixto
2015-06-20,1180.535,135.488,107.567,243.055,1,1180.535,39.35116666666667,Bajo,Bajo,Mixto
2015-06-21,1085.1269999999995,80.067,107.638,187.70500000000004,1,1085.1269999999995,36.17089999999998,Bajo,Bajo,Mixto
2015-06-22,1409.975,122.563,90.98600000000002,213.549,0,1409.975,46.99916666666666,Alto,Alto,Mixto
2015-06-23,1431.5239999999997,207.185,126.521,333.706,0,1431.5239999999997,47.71746666666665,Alto,Alto,Mixto
2015-06-24,1431.0969999999998,177.37099999999998,132.832,310.2030000000001,0,1431.0969999999998,47.70323333333332,Alto,Alto,Mixto
2015-06-25,1417.8649999999998,42.68900000000001,175.95700000000002,218.646,0,1417.8649999999998,47.26216666666666,Alto,Alto,Mixto
2015-06-26,1394.149,31.867,157.912,189.779,0,1394.149,46.47163333333333,Alto,Alto,Mixto
2015-06-27,1175.9119999999998,166.76799999999997,112.506,279.274,1,1175.9119999999998,39.19706666666666,Bajo,Bajo,Mixto
2015-06-28,1064.6420000000005,63.40299999999999,186.14,249.54300000000003,1,1064.6420000000005,35.48806666666668,Bajo,Bajo,Mixto
2015-06-29,1398.2829999999997,52.494,182.155,234.64900000000003,0,1398.2829999999997,46.60943333333332,Alto,Alto,Mixto
2015-06-30,1423.8090000000002,47.23,207.983,255.213,0,1423.8090000000002,47.460300000000004,Alto,Alto,Mixto
2015-07-01,1444.9570000000003,158.819,217.82700000000003,376.646,0,1444.9570000000003,48.16523333333335,Alto,Alto,Mixto
2015-07-02,1470.1999999999998,218.79,212.962,431.752,0,1470.1999999999998,49.00666666666666,Alto,Alto,Mixto
2015-07-03,1439.366,71.633,189.467,261.1000000000001,0,1439.366,47.97886666666667,Alto,Alto,Mixto
2015-07-04,1215.227,82.89299999999999,196.26200000000003,279.15500000000003,1,1215.227,40.50756666666667,Medio,Medio,Mixto
2015-07-05,1121.1749999999995,97.525,174.59299999999996,272.118,1,1121.1749999999995,37.37249999999998,Bajo,Bajo,Mixto
2015-07-06,1422.0649999999998,173.29899999999998,190.647,363.946,0,1422.0649999999998,47.40216666666666,Alto,Alto,Mixto
2015-07-07,1454.9920000000004,120.46899999999998,184.434,304.9030000000001,0,1454.9920000000004,48.499733333333346,Alto,Alto,Mixto
2015-07-08,1434.461,418.904,127.198,546.1019999999999,0,1434.461,47.81536666666667,Alto,Alto,Mixto
2015-07-09,1415.7099999999998,418.7169999999999,137.69099999999997,556.408,0,1415.7099999999998,47.19033333333333,Alto,Alto,Mixto
2015-07-10,1380.306,217.787,200.97,418.757,0,1380.306,46.010200000000005,Alto,Alto,Mixto
2015-07-11,1165.9979999999998,50.018,193.952,243.97000000000008,1,1165.9979999999998,38.86659999999999,Bajo,Bajo,Mixto
2015-07-12,1084.822,116.87,140.93999999999997,257.81,1,1084.822,36.16073333333333,Bajo,Bajo,Mixto
2015-07-13,1401.8450000000005,112.572,75.68700000000001,188.259,0,1401.8450000000005,46.72816666666668,Alto,Alto,Mixto
2015-07-14,1429.539,115.93200000000002,108.586,224.518,0,1429.539,47.6513,Alto,Alto,Mixto
2015-07-15,1430.462,50.165,162.62099999999998,212.786,0,1430.462,47.682066666666664,Alto,Alto,Mixto
2015-07-16,1440.1809999999998,42.96,183.513,226.473,0,1440.1809999999998,48.00603333333333,Alto,Alto,Mixto
